store,city,brand,size,onhand,price,startdate
76,21,8737,750.0,19,10.99,2024-01-01
76,21,8741,750.0,12,24.99,2024-01-01
76,21,8744,750.0,20,17.99,2024-01-01
76,21,8746,750.0,71,8.99,2024-01-01
76,21,8749,750.0,25,15.99,2024-01-01
76,21,8761,375.0,24,10.99,2024-01-01
76,21,8778,0.0,8,46.99,2024-01-01
76,21,8780,750.0,30,14.99,2024-01-01
76,21,8781,750.0,117,15.99,2024-01-01
76,21,8787,750.0,21,11.99,2024-01-01
76,21,8788,50.0,82,1.99,2024-01-01
76,21,8790,0.0,15,15.99,2024-01-01
76,21,8808,750.0,22,17.99,2024-01-01
76,21,8815,750.0,91,8.99,2024-01-01
76,21,8819,750.0,22,6.99,2024-01-01
76,21,8822,50.0,88,1.99,2024-01-01
76,21,8823,750.0,20,7.99,2024-01-01
76,21,8837,750.0,37,5.99,2024-01-01
76,21,8838,750.0,21,12.99,2024-01-01
76,21,8840,0.0,46,11.99,2024-01-01
76,21,8847,750.0,46,5.99,2024-01-01
76,21,8875,0.0,10,22.99,2024-01-01
76,21,8877,750.0,17,15.99,2024-01-01
76,21,8892,750.0,34,26.99,2024-01-01
76,21,8893,750.0,28,16.99,2024-01-01
76,21,8895,750.0,13,17.99,2024-01-01
76,21,8897,750.0,16,49.99,2024-01-01
76,21,8898,0.0,28,25.99,2024-01-01
76,21,8905,0.0,6,11.99,2024-01-01
76,21,8907,0.0,6,6.99,2024-01-01
76,21,8910,50.0,156,0.99,2024-01-01
76,21,8918,750.0,14,31.99,2024-01-01
76,21,8921,750.0,29,16.95,2024-01-01
76,21,8922,0.0,8,7.99,2024-01-01
76,21,8929,750.0,33,12.99,2024-01-01
76,21,8943,750.0,7,14.99,2024-01-01
76,21,8961,50.0,155,1.49,2024-01-01
76,21,8962,750.0,30,17.99,2024-01-01
76,21,8965,750.0,8,54.99,2024-01-01
76,21,8970,0.0,31,9.99,2024-01-01
76,21,8976,750.0,28,25.99,2024-01-01
76,21,8978,0.0,6,16.99,2024-01-01
76,21,8985,750.0,54,5.99,2024-01-01
76,21,8986,750.0,5,17.99,2024-01-01
76,21,9028,750.0,7,15.99,2024-01-01
76,21,9037,750.0,12,15.99,2024-01-01
76,21,9066,0.0,97,31.99,2024-01-01
76,21,9092,750.0,9,29.99,2024-01-01
76,21,9109,50.0,2,0.99,2024-01-01
76,21,9115,750.0,30,16.99,2024-01-01
76,21,9118,750.0,37,16.99,2024-01-01
76,21,9129,0.0,26,4.99,2024-01-01
76,21,9136,750.0,27,16.99,2024-01-01
76,21,9140,750.0,8,21.99,2024-01-01
76,21,9145,50.0,74,0.99,2024-01-01
76,21,9219,50.0,2,0.99,2024-01-01
76,21,9256,750.0,6,29.99,2024-01-01
76,21,9291,750.0,2,799.99,2024-01-01
76,21,9304,750.0,19,21.99,2024-01-01
76,21,9358,750.0,10,54.99,2024-01-01
76,21,9360,750.0,7,44.99,2024-01-01
76,21,9361,750.0,11,64.99,2024-01-01
76,21,9388,375.0,15,23.99,2024-01-01
76,21,10021,750.0,12,11.99,2024-01-01
76,21,10051,750.0,14,59.99,2024-01-01
76,21,10058,750.0,42,14.99,2024-01-01
76,21,10062,750.0,12,8.99,2024-01-01
76,21,10122,750.0,3,22.99,2024-01-01
76,21,10164,750.0,18,15.99,2024-01-01
76,21,10175,750.0,23,7.99,2024-01-01
76,21,10205,750.0,19,26.99,2024-01-01
76,21,10227,750.0,15,9.99,2024-01-01
76,21,10236,750.0,106,11.95,2024-01-01
76,21,10238,750.0,16,15.99,2024-01-01
76,21,10239,750.0,87,13.99,2024-01-01
76,21,10242,750.0,1,21.99,2024-01-01
76,21,10254,750.0,51,5.99,2024-01-01
76,21,10264,750.0,89,29.99,2024-01-01
76,21,10266,750.0,76,15.99,2024-01-01
76,21,10296,750.0,23,15.99,2024-01-01
76,21,10298,750.0,24,9.99,2024-01-01
76,21,10357,750.0,13,7.99,2024-01-01
76,21,10372,750.0,31,7.99,2024-01-01
76,21,10398,750.0,3,34.99,2024-01-01
76,21,10400,750.0,19,56.99,2024-01-01
76,21,10414,750.0,19,13.99,2024-01-01
76,21,10415,750.0,34,14.99,2024-01-01
76,21,10420,750.0,18,4.99,2024-01-01
76,21,10421,0.0,32,10.99,2024-01-01
76,21,10422,750.0,28,9.99,2024-01-01
76,21,10441,750.0,14,15.99,2024-01-01
76,21,10442,750.0,12,45.99,2024-01-01
76,21,10443,750.0,28,11.99,2024-01-01
76,21,10451,750.0,20,9.99,2024-01-01
76,21,10453,750.0,25,9.99,2024-01-01
76,21,10470,750.0,16,18.99,2024-01-01
76,21,10472,750.0,15,8.99,2024-01-01
76,21,10576,750.0,14,11.99,2024-01-01
76,21,10579,750.0,10,10.99,2024-01-01
76,21,10581,750.0,49,10.99,2024-01-01
76,21,10591,750.0,6,29.99,2024-01-01
76,21,10596,0.0,13,14.99,2024-01-01
76,21,10603,750.0,17,13.99,2024-01-01
76,21,10606,750.0,38,13.99,2024-01-01
76,21,10609,750.0,20,11.99,2024-01-01
76,21,10621,750.0,25,16.99,2024-01-01
76,21,10623,750.0,23,49.99,2024-01-01
76,21,10624,750.0,14,59.99,2024-01-01
76,21,10625,750.0,14,69.99,2024-01-01
76,21,10626,0.0,29,10.99,2024-01-01
76,21,10647,0.0,10,16.99,2024-01-01
76,21,10666,750.0,23,11.99,2024-01-01
76,21,10676,750.0,13,42.99,2024-01-01
76,21,10680,750.0,20,10.99,2024-01-01
76,21,10702,750.0,26,11.99,2024-01-01
76,21,10715,750.0,10,14.99,2024-01-01
76,21,10723,0.0,70,8.99,2024-01-01
76,21,10727,750.0,62,7.95,2024-01-01
76,21,10734,750.0,1,17.99,2024-01-01
76,21,10735,750.0,12,13.99,2024-01-01
76,21,10750,750.0,22,27.99,2024-01-01
76,21,10766,750.0,12,15.99,2024-01-01
76,21,10792,750.0,7,157.99,2024-01-01
76,21,10863,750.0,0,64.99,2024-01-01
76,21,10874,750.0,59,10.99,2024-01-01
76,21,10895,0.0,17,22.99,2024-01-01
76,21,10910,750.0,2,59.99,2024-01-01
76,21,10916,750.0,14,13.99,2024-01-01
76,21,10927,750.0,19,9.99,2024-01-01
76,21,10935,750.0,6,42.99,2024-01-01
76,21,10957,750.0,28,8.99,2024-01-01
76,21,10972,750.0,9,17.99,2024-01-01
76,21,11037,750.0,107,5.99,2024-01-01
76,21,11067,750.0,53,11.95,2024-01-01
76,21,11080,750.0,12,9.99,2024-01-01
76,21,11089,750.0,4,11.99,2024-01-01
76,21,11141,0.0,19,9.99,2024-01-01
76,21,11152,750.0,60,7.99,2024-01-01
76,21,11164,750.0,6,79.99,2024-01-01
76,21,11187,750.0,18,56.99,2024-01-01
76,21,11196,750.0,28,9.99,2024-01-01
76,21,11199,750.0,15,14.99,2024-01-01
76,21,11200,750.0,2,13.99,2024-01-01
76,21,11207,750.0,20,14.99,2024-01-01
76,21,11213,750.0,67,18.99,2024-01-01
76,21,11214,750.0,57,74.99,2024-01-01
76,21,11219,750.0,214,13.99,2024-01-01
76,21,11227,750.0,24,14.99,2024-01-01
76,21,11238,750.0,22,20.99,2024-01-01
76,21,11249,750.0,15,17.99,2024-01-01
76,21,11279,750.0,6,44.99,2024-01-01
76,21,11280,750.0,11,28.99,2024-01-01
76,21,11296,750.0,10,13.99,2024-01-01
76,21,11320,750.0,16,11.99,2024-01-01
76,21,11333,750.0,5,13.99,2024-01-01
76,21,11337,750.0,24,27.99,2024-01-01
76,21,11340,750.0,13,13.99,2024-01-01
76,21,11354,750.0,20,9.99,2024-01-01
76,21,11367,750.0,29,8.99,2024-01-01
76,21,11385,750.0,5,45.99,2024-01-01
76,21,11396,750.0,19,13.99,2024-01-01
76,21,11397,750.0,18,11.99,2024-01-01
76,21,11414,750.0,15,5.99,2024-01-01
76,21,11437,750.0,35,15.99,2024-01-01
76,21,11440,0.0,9,14.99,2024-01-01
76,21,11441,750.0,17,16.99,2024-01-01
76,21,11443,750.0,17,8.99,2024-01-01
76,21,11449,750.0,17,12.99,2024-01-01
76,21,11456,750.0,12,35.99,2024-01-01
76,21,11460,750.0,13,39.99,2024-01-01
76,21,11480,750.0,31,14.99,2024-01-01
76,21,11488,0.0,17,10.99,2024-01-01
76,21,11499,750.0,12,26.99,2024-01-01
76,21,11529,750.0,77,5.79,2024-01-01
76,21,11698,750.0,53,11.99,2024-01-01
76,21,11819,375.0,17,14.99,2024-01-01
76,21,11821,750.0,14,15.99,2024-01-01
76,21,11825,750.0,67,7.49,2024-01-01
76,21,11826,750.0,280,7.49,2024-01-01
76,21,11827,750.0,45,7.49,2024-01-01
76,21,11828,750.0,195,7.49,2024-01-01
76,21,11854,750.0,18,14.99,2024-01-01
76,21,11856,750.0,18,10.99,2024-01-01
76,21,11888,750.0,26,10.99,2024-01-01
76,21,11891,750.0,15,64.99,2024-01-01
76,21,11915,750.0,9,29.99,2024-01-01
76,21,11917,0.0,6,205.99,2024-01-01
76,21,11926,750.0,18,11.99,2024-01-01
76,21,11932,750.0,5,27.99,2024-01-01
76,21,11957,750.0,34,14.99,2024-01-01
76,21,11970,750.0,74,14.99,2024-01-01
76,21,12024,750.0,25,18.99,2024-01-01
76,21,12069,750.0,21,7.99,2024-01-01
76,21,12078,750.0,12,10.99,2024-01-01
76,21,12086,750.0,35,13.99,2024-01-01
76,21,12109,750.0,25,18.99,2024-01-01
76,21,12110,750.0,29,15.99,2024-01-01
76,21,12111,750.0,35,15.99,2024-01-01
76,21,12116,0.0,16,11.99,2024-01-01
76,21,12123,750.0,1,4.99,2024-01-01
76,21,12139,0.0,6,219.99,2024-01-01
76,21,12140,750.0,23,11.99,2024-01-01
76,21,12147,750.0,53,8.99,2024-01-01
76,21,12149,750.0,17,35.99,2024-01-01
76,21,12154,750.0,14,16.99,2024-01-01
76,21,12155,750.0,10,10.99,2024-01-01
76,21,12165,750.0,10,24.99,2024-01-01
76,21,12181,750.0,3,35.99,2024-01-01
76,21,12192,750.0,9,59.99,2024-01-01
76,21,12203,0.0,26,9.99,2024-01-01
76,21,12211,0.0,37,18.99,2024-01-01
76,21,12212,0.0,3,18.99,2024-01-01
76,21,12213,750.0,27,8.99,2024-01-01
76,21,12216,750.0,53,9.99,2024-01-01
76,21,12220,750.0,49,9.99,2024-01-01
76,21,12224,750.0,22,12.99,2024-01-01
76,21,12227,750.0,22,12.99,2024-01-01
76,21,12235,750.0,6,21.99,2024-01-01
76,21,12270,750.0,26,12.99,2024-01-01
76,21,12271,750.0,13,12.99,2024-01-01
76,21,12310,750.0,19,17.99,2024-01-01
76,21,12324,750.0,17,28.99,2024-01-01
76,21,12340,750.0,16,13.99,2024-01-01
76,21,12343,0.0,4,17.99,2024-01-01
76,21,12368,750.0,24,11.99,2024-01-01
76,21,12374,750.0,34,9.99,2024-01-01
76,21,12415,750.0,22,8.99,2024-01-01
76,21,12428,750.0,8,69.99,2024-01-01
76,21,12429,750.0,9,14.99,2024-01-01
76,21,12450,750.0,34,8.99,2024-01-01
76,21,12465,750.0,8,8.99,2024-01-01
76,21,12473,750.0,34,11.99,2024-01-01
76,21,12476,750.0,12,15.99,2024-01-01
76,21,12477,750.0,10,18.99,2024-01-01
76,21,12478,750.0,0,18.99,2024-01-01
76,21,12479,750.0,22,11.99,2024-01-01
76,21,12495,750.0,33,7.49,2024-01-01
76,21,12505,750.0,24,9.99,2024-01-01
76,21,12507,750.0,0,26.99,2024-01-01
76,21,12520,750.0,18,7.99,2024-01-01
76,21,12534,750.0,17,9.99,2024-01-01
76,21,12539,750.0,23,13.99,2024-01-01
76,21,12570,750.0,3,229.99,2024-01-01
76,21,12586,0.0,11,10.99,2024-01-01
76,21,12662,750.0,27,13.99,2024-01-01
76,21,12665,750.0,4,16.99,2024-01-01
76,21,12666,750.0,60,12.99,2024-01-01
76,21,12681,750.0,25,11.99,2024-01-01
76,21,12685,750.0,11,12.99,2024-01-01
76,21,12747,750.0,31,4.99,2024-01-01
76,21,12757,750.0,24,9.99,2024-01-01
76,21,12771,750.0,42,12.99,2024-01-01
76,21,12772,750.0,33,13.99,2024-01-01
76,21,12773,750.0,16,14.99,2024-01-01
76,21,12775,750.0,18,9.99,2024-01-01
76,21,12803,0.0,13,16.99,2024-01-01
76,21,12901,0.0,9,8.99,2024-01-01
76,21,12910,750.0,10,61.99,2024-01-01
76,21,12913,750.0,11,96.99,2024-01-01
76,21,12924,750.0,3,12.99,2024-01-01
76,21,12943,750.0,35,9.99,2024-01-01
76,21,12944,750.0,8,9.99,2024-01-01
76,21,12945,750.0,9,9.99,2024-01-01
76,21,12946,750.0,14,9.99,2024-01-01
76,21,12951,750.0,27,12.99,2024-01-01
76,21,12994,750.0,13,12.99,2024-01-01
76,21,13045,750.0,55,5.79,2024-01-01
76,21,13052,750.0,20,8.49,2024-01-01
76,21,13062,750.0,10,49.99,2024-01-01
76,21,13065,750.0,22,89.99,2024-01-01
76,21,13081,750.0,8,30.99,2024-01-01
76,21,13086,750.0,9,289.99,2024-01-01
76,21,13097,750.0,20,8.99,2024-01-01
76,21,13113,750.0,32,32.99,2024-01-01
76,21,13123,750.0,19,14.99,2024-01-01
76,21,13124,750.0,16,12.99,2024-01-01
76,21,13141,750.0,15,10.99,2024-01-01
76,21,13147,750.0,18,19.99,2024-01-01
76,21,13150,750.0,14,26.99,2024-01-01
76,21,13154,750.0,79,11.99,2024-01-01
76,21,13163,750.0,17,7.99,2024-01-01
76,21,13215,375.0,13,26.49,2024-01-01
76,21,13225,750.0,18,19.99,2024-01-01
76,21,13229,750.0,2,99.99,2024-01-01
76,21,13244,750.0,8,79.99,2024-01-01
76,21,13245,750.0,10,54.99,2024-01-01
76,21,13258,750.0,28,9.99,2024-01-01
76,21,13268,750.0,11,6.99,2024-01-01
76,21,13278,750.0,6,34.99,2024-01-01
76,21,13303,750.0,21,13.99,2024-01-01
76,21,13341,750.0,96,24.99,2024-01-01
76,21,13393,750.0,2,10.99,2024-01-01
76,21,13397,750.0,16,19.99,2024-01-01
76,21,13422,750.0,33,9.99,2024-01-01
76,21,13427,0.0,6,27.99,2024-01-01
76,21,13430,750.0,92,10.99,2024-01-01
76,21,13433,750.0,15,18.99,2024-01-01
76,21,13445,750.0,12,12.99,2024-01-01
76,21,13451,750.0,2,12.99,2024-01-01
76,21,13454,375.0,16,26.99,2024-01-01
76,21,13458,750.0,28,8.99,2024-01-01
76,21,13461,0.0,8,8.99,2024-01-01
76,21,13487,750.0,21,17.99,2024-01-01
76,21,13489,750.0,19,18.99,2024-01-01
76,21,13492,0.0,14,8.99,2024-01-01
76,21,13497,750.0,24,9.99,2024-01-01
76,21,13498,750.0,21,7.99,2024-01-01
76,21,13505,750.0,17,11.99,2024-01-01
76,21,13550,500.0,19,50.99,2024-01-01
76,21,13552,750.0,14,45.99,2024-01-01
76,21,13553,750.0,6,36.99,2024-01-01
76,21,13558,750.0,2,49.99,2024-01-01
76,21,13567,750.0,31,13.99,2024-01-01
76,21,13594,750.0,10,12.99,2024-01-01
76,21,13602,750.0,14,43.99,2024-01-01
76,21,13603,0.0,10,17.99,2024-01-01
76,21,13614,750.0,38,19.99,2024-01-01
76,21,13618,750.0,15,17.99,2024-01-01
76,21,13619,750.0,14,17.99,2024-01-01
76,21,13636,750.0,34,18.99,2024-01-01
76,21,13637,750.0,26,11.99,2024-01-01
76,21,13638,750.0,24,11.99,2024-01-01
76,21,13651,750.0,17,13.99,2024-01-01
76,21,13661,750.0,92,16.95,2024-01-01
76,21,13662,750.0,56,13.95,2024-01-01
76,21,13663,750.0,20,16.95,2024-01-01
76,21,13665,750.0,66,12.99,2024-01-01
76,21,13693,750.0,9,10.99,2024-01-01
76,21,13694,750.0,18,15.99,2024-01-01
76,21,13695,750.0,24,8.99,2024-01-01
76,21,13696,0.0,14,6.49,2024-01-01
76,21,13708,0.0,14,17.99,2024-01-01
76,21,13709,750.0,23,9.99,2024-01-01
76,21,13710,750.0,21,8.99,2024-01-01
76,21,13711,750.0,34,9.99,2024-01-01
76,21,13718,0.0,20,10.99,2024-01-01
76,21,13723,0.0,11,16.99,2024-01-01
76,21,13731,0.0,16,19.99,2024-01-01
76,21,13766,750.0,25,11.99,2024-01-01
76,21,13792,750.0,15,9.99,2024-01-01
76,21,13793,0.0,14,9.99,2024-01-01
76,21,13795,0.0,15,9.99,2024-01-01
76,21,13807,750.0,16,10.99,2024-01-01
76,21,13836,0.0,17,20.99,2024-01-01
76,21,13837,0.0,18,10.99,2024-01-01
76,21,13854,750.0,26,16.99,2024-01-01
76,21,13887,750.0,4,47.99,2024-01-01
76,21,13888,750.0,5,2.99,2024-01-01
76,21,13895,750.0,18,14.99,2024-01-01
76,21,13899,750.0,26,15.99,2024-01-01
76,21,13931,750.0,14,16.99,2024-01-01
76,21,13940,0.0,2,18.99,2024-01-01
76,21,13941,750.0,17,44.99,2024-01-01
76,21,13948,750.0,17,79.99,2024-01-01
76,21,13949,750.0,6,56.99,2024-01-01
76,21,13956,750.0,8,13.99,2024-01-01
76,21,13958,750.0,12,11.99,2024-01-01
76,21,13963,0.0,11,9.99,2024-01-01
76,21,13967,750.0,42,12.99,2024-01-01
76,21,13968,750.0,33,13.99,2024-01-01
76,21,13978,750.0,6,34.99,2024-01-01
76,21,13979,750.0,3,34.99,2024-01-01
76,21,13981,750.0,40,8.99,2024-01-01
76,21,13985,375.0,13,11.99,2024-01-01
76,21,13991,750.0,22,9.99,2024-01-01
76,21,13994,750.0,24,11.99,2024-01-01
76,21,14004,750.0,31,12.99,2024-01-01
76,21,14006,750.0,233,9.99,2024-01-01
76,21,14008,750.0,16,11.99,2024-01-01
76,21,14054,750.0,15,8.99,2024-01-01
76,21,14061,750.0,56,79.99,2024-01-01
76,21,14062,750.0,27,51.99,2024-01-01
76,21,14078,0.0,5,17.99,2024-01-01
76,21,14105,750.0,1,114.99,2024-01-01
76,21,14110,750.0,1,23.99,2024-01-01
76,21,14121,750.0,5,30.99,2024-01-01
76,21,14129,750.0,111,8.95,2024-01-01
76,21,14130,750.0,18,8.99,2024-01-01
76,21,14141,750.0,2,32.99,2024-01-01
76,21,14174,750.0,18,49.99,2024-01-01
76,21,14184,750.0,24,14.99,2024-01-01
76,21,14194,750.0,16,37.99,2024-01-01
76,21,14195,750.0,4,25.99,2024-01-01
76,21,14209,750.0,8,23.99,2024-01-01
76,21,14217,750.0,15,16.99,2024-01-01
76,21,14236,187.0,20,2.49,2024-01-01
76,21,14240,750.0,47,10.99,2024-01-01
76,21,14250,750.0,35,11.99,2024-01-01
76,21,14265,750.0,24,22.99,2024-01-01
76,21,14279,750.0,26,10.99,2024-01-01
76,21,14280,750.0,20,7.49,2024-01-01
76,21,14300,750.0,23,11.99,2024-01-01
76,21,14306,750.0,24,46.99,2024-01-01
76,21,14328,750.0,5,99.99,2024-01-01
76,21,14329,330.0,20,12.99,2024-01-01
76,21,14334,750.0,3,134.99,2024-01-01
76,21,14341,750.0,4,9.99,2024-01-01
76,21,14342,750.0,85,7.49,2024-01-01
76,21,14363,750.0,23,19.99,2024-01-01
76,21,14364,750.0,6,455.99,2024-01-01
76,21,14381,750.0,19,15.99,2024-01-01
76,21,14382,375.0,20,15.99,2024-01-01
76,21,14383,750.0,13,15.99,2024-01-01
76,21,14386,750.0,22,10.99,2024-01-01
76,21,14389,750.0,16,39.99,2024-01-01
76,21,14393,750.0,91,12.99,2024-01-01
76,21,14416,750.0,91,13.99,2024-01-01
76,21,14425,750.0,5,44.99,2024-01-01
76,21,14433,750.0,18,9.99,2024-01-01
76,21,14439,750.0,22,4.99,2024-01-01
76,21,14444,750.0,10,25.99,2024-01-01
76,21,14457,750.0,12,12.99,2024-01-01
76,21,14471,750.0,27,9.99,2024-01-01
76,21,14475,750.0,16,9.99,2024-01-01
76,21,14491,750.0,0,16.99,2024-01-01
76,21,14539,750.0,69,14.99,2024-01-01
76,21,14551,750.0,53,7.99,2024-01-01
76,21,14552,750.0,26,19.99,2024-01-01
76,21,14620,750.0,1,6.99,2024-01-01
76,21,14622,750.0,62,12.99,2024-01-01
76,21,14623,750.0,21,6.99,2024-01-01
76,21,14624,750.0,19,6.99,2024-01-01
76,21,14631,750.0,10,35.99,2024-01-01
76,21,14632,750.0,8,60.99,2024-01-01
76,21,14638,750.0,12,16.99,2024-01-01
76,21,14657,750.0,26,14.99,2024-01-01
76,21,14663,750.0,28,13.99,2024-01-01
76,21,14672,750.0,213,16.95,2024-01-01
76,21,14681,0.0,2,389.99,2024-01-01
76,21,14684,750.0,0,44.99,2024-01-01
76,21,14690,750.0,95,13.99,2024-01-01
76,21,14701,750.0,65,7.49,2024-01-01
76,21,14703,750.0,21,11.99,2024-01-01
76,21,14704,750.0,10,5.99,2024-01-01
76,21,14706,750.0,162,6.99,2024-01-01
76,21,14710,750.0,24,19.99,2024-01-01
76,21,14719,750.0,23,21.99,2024-01-01
76,21,14799,750.0,4,20.99,2024-01-01
76,21,14805,750.0,29,10.99,2024-01-01
76,21,14810,750.0,5,12.99,2024-01-01
76,21,14811,750.0,16,10.99,2024-01-01
76,21,14818,750.0,49,19.99,2024-01-01
76,21,14838,750.0,143,11.95,2024-01-01
76,21,14895,0.0,23,7.99,2024-01-01
76,21,14920,1000.0,19,14.99,2024-01-01
76,21,14930,0.0,88,8.95,2024-01-01
76,21,14972,750.0,12,31.99,2024-01-01
76,21,14974,750.0,15,12.99,2024-01-01
76,21,14975,750.0,19,8.99,2024-01-01
76,21,14983,750.0,18,26.99,2024-01-01
76,21,14991,750.0,14,17.99,2024-01-01
76,21,15007,750.0,22,19.99,2024-01-01
76,21,15009,750.0,25,19.99,2024-01-01
76,21,15014,750.0,10,6.49,2024-01-01
76,21,15035,750.0,26,10.99,2024-01-01
76,21,15036,750.0,2,55.99,2024-01-01
76,21,15043,750.0,6,22.99,2024-01-01
76,21,15047,750.0,21,15.99,2024-01-01
76,21,15057,750.0,13,11.99,2024-01-01
76,21,15058,750.0,23,11.99,2024-01-01
76,21,15059,750.0,15,11.99,2024-01-01
76,21,15064,750.0,8,18.99,2024-01-01
76,21,15065,750.0,9,37.99,2024-01-01
76,21,15076,750.0,11,11.99,2024-01-01
76,21,15079,750.0,13,12.99,2024-01-01
76,21,15089,750.0,8,9.99,2024-01-01
76,21,15092,750.0,28,27.99,2024-01-01
76,21,15094,750.0,45,15.99,2024-01-01
76,21,15105,750.0,112,9.95,2024-01-01
76,21,15138,750.0,34,23.99,2024-01-01
76,21,15139,750.0,9,9.99,2024-01-01
76,21,15146,750.0,15,18.99,2024-01-01
76,21,15156,0.0,5,12.99,2024-01-01
76,21,15161,750.0,6,99.99,2024-01-01
76,21,15168,750.0,31,14.99,2024-01-01
76,21,15192,0.0,23,11.99,2024-01-01
76,21,15193,750.0,12,47.99,2024-01-01
76,21,15194,750.0,9,75.99,2024-01-01
76,21,15205,750.0,25,36.99,2024-01-01
76,21,15228,750.0,12,29.99,2024-01-01
76,21,15229,750.0,50,39.95,2024-01-01
76,21,15230,750.0,16,49.99,2024-01-01
76,21,15232,750.0,64,49.99,2024-01-01
76,21,15233,750.0,16,49.99,2024-01-01
76,21,15251,500.0,14,3.99,2024-01-01
76,21,15252,500.0,13,3.99,2024-01-01
76,21,15255,500.0,13,3.99,2024-01-01
76,21,15263,0.0,15,11.49,2024-01-01
76,21,15264,750.0,22,13.99,2024-01-01
76,21,15265,750.0,16,6.99,2024-01-01
76,21,15266,750.0,21,6.99,2024-01-01
76,21,15290,750.0,23,6.99,2024-01-01
76,21,15291,750.0,45,4.99,2024-01-01
76,21,15292,750.0,21,4.99,2024-01-01
76,21,15295,750.0,13,4.99,2024-01-01
76,21,15314,750.0,27,12.99,2024-01-01
76,21,15315,750.0,16,9.99,2024-01-01
76,21,15321,750.0,17,8.99,2024-01-01
76,21,15322,750.0,24,27.99,2024-01-01
76,21,15355,750.0,79,13.95,2024-01-01
76,21,15356,750.0,29,9.99,2024-01-01
76,21,15365,750.0,1,134.99,2024-01-01
76,21,15367,750.0,24,26.99,2024-01-01
76,21,15392,750.0,24,7.49,2024-01-01
76,21,15393,750.0,199,7.49,2024-01-01
76,21,15399,750.0,21,10.99,2024-01-01
76,21,15401,750.0,25,8.99,2024-01-01
76,21,15428,750.0,11,11.99,2024-01-01
76,21,15444,750.0,23,11.99,2024-01-01
76,21,15463,750.0,10,86.99,2024-01-01
76,21,15466,750.0,20,9.99,2024-01-01
76,21,15482,0.0,23,10.99,2024-01-01
76,21,15496,750.0,4,17.99,2024-01-01
76,21,15503,0.0,24,13.99,2024-01-01
76,21,15505,750.0,6,84.99,2024-01-01
76,21,15508,750.0,6,73.99,2024-01-01
76,21,15509,750.0,24,25.99,2024-01-01
76,21,15510,750.0,1,21.99,2024-01-01
76,21,15527,750.0,34,9.99,2024-01-01
76,21,15528,750.0,94,13.99,2024-01-01
76,21,15548,750.0,18,8.99,2024-01-01
76,21,15549,750.0,6,39.99,2024-01-01
76,21,15550,750.0,17,28.99,2024-01-01
76,21,15552,750.0,18,11.99,2024-01-01
76,21,15575,750.0,71,8.99,2024-01-01
76,21,15582,750.0,2,11.99,2024-01-01
76,21,15584,750.0,16,9.99,2024-01-01
76,21,15605,750.0,6,235.99,2024-01-01
76,21,15619,750.0,22,5.99,2024-01-01
76,21,15620,750.0,15,11.99,2024-01-01
76,21,15651,750.0,12,13.99,2024-01-01
76,21,15694,750.0,4,339.99,2024-01-01
76,21,15729,187.0,30,2.49,2024-01-01
76,21,15743,750.0,20,15.99,2024-01-01
76,21,15745,750.0,12,22.99,2024-01-01
76,21,15748,750.0,11,8.99,2024-01-01
76,21,15824,750.0,19,16.99,2024-01-01
76,21,15827,750.0,15,9.99,2024-01-01
76,21,15837,750.0,23,7.99,2024-01-01
76,21,15859,750.0,10,27.99,2024-01-01
76,21,15871,750.0,19,15.99,2024-01-01
76,21,15875,750.0,12,10.99,2024-01-01
76,21,15876,750.0,31,14.99,2024-01-01
76,21,15889,0.0,17,8.99,2024-01-01
76,21,15891,750.0,0,11.99,2024-01-01
76,21,15892,750.0,33,4.99,2024-01-01
76,21,15900,750.0,34,10.99,2024-01-01
76,21,15911,750.0,20,8.99,2024-01-01
76,21,15915,750.0,20,4.49,2024-01-01
76,21,15916,750.0,29,8.99,2024-01-01
76,21,15917,750.0,23,8.99,2024-01-01
76,21,15922,750.0,17,11.49,2024-01-01
76,21,15951,750.0,2,53.99,2024-01-01
76,21,15970,750.0,5,42.99,2024-01-01
76,21,15971,750.0,10,109.99,2024-01-01
76,21,15979,375.0,9,12.99,2024-01-01
76,21,15980,375.0,13,12.99,2024-01-01
76,21,15981,750.0,15,13.99,2024-01-01
76,21,16129,750.0,47,37.99,2024-01-01
76,21,16151,750.0,15,10.99,2024-01-01
76,21,16159,750.0,24,9.99,2024-01-01
76,21,16165,750.0,21,16.99,2024-01-01
76,21,16174,750.0,22,35.99,2024-01-01
76,21,16175,750.0,14,6.99,2024-01-01
76,21,16179,750.0,6,49.99,2024-01-01
76,21,16180,750.0,17,10.99,2024-01-01
76,21,16205,750.0,21,16.99,2024-01-01
76,21,16232,750.0,20,8.99,2024-01-01
76,21,16260,750.0,16,11.99,2024-01-01
76,21,16261,750.0,30,12.99,2024-01-01
76,21,16262,750.0,25,11.99,2024-01-01
76,21,16264,750.0,7,79.99,2024-01-01
76,21,16289,750.0,56,7.99,2024-01-01
76,21,16310,750.0,11,25.99,2024-01-01
76,21,16314,750.0,31,9.99,2024-01-01
76,21,16315,750.0,26,13.99,2024-01-01
76,21,16317,750.0,22,10.99,2024-01-01
76,21,16318,750.0,60,11.99,2024-01-01
76,21,16320,750.0,35,8.99,2024-01-01
76,21,16325,750.0,45,9.99,2024-01-01
76,21,16326,500.0,28,3.99,2024-01-01
76,21,16327,500.0,9,3.99,2024-01-01
