brand,price,size,volume,classification,purchaseprice,vendornumber
21006,94.99,750.0,750,2,62.08,9552
45214,11.99,750.0,750,2,6.8,90024
24303,8.99,750.0,750,2,4.99,9815
24423,94.99,750.0,750,2,61.28,4425
16523,15.99,750.0,750,2,10.52,10754
41785,8.49,750.0,750,2,5.7,3252
21436,51.99,750.0,750,2,34.2,10754
6608,89.99,750.0,750,1,62.96,9165
2886,61.99,1750.0,1750,1,49.2,3960
13590,13.99,750.0,750,2,9.52,90047
44394,13.99,750.0,750,2,9.65,653
14959,15.49,750.0,750,2,10.12,90017
20890,8.99,750.0,750,2,5.8,90017
42865,14.49,750.0,750,2,9.6,90017
23655,4.99,750.0,750,2,3.35,7153
19124,34.99,750.0,750,2,23.97,1703
2125,49.99,750.0,750,1,36.76,3664
2209,34.99,750.0,750,1,21.58,3950
2787,46.99,750.0,750,1,33.08,9165
2830,15.99,750.0,750,1,10.44,1392
2992,49.99,750.0,750,1,35.96,3664
2994,49.99,750.0,750,1,35.96,3664
3592,11.99,1750.0,1750,1,7.14,3924
3639,11.99,1750.0,1750,1,7.14,3924
3662,14.99,750.0,750,1,8.75,7245
4580,29.99,375.0,375,1,22.38,6213
5223,10.99,750.0,750,1,6.15,1392
5990,53.99,750.0,750,1,39.36,9165
6829,8.99,1500.0,1500,2,5.8,9815
2908,69.99,750.0,750,1,53.84,3960
22972,11.99,750.0,750,2,7.89,9165
24701,16.99,750.0,750,2,10.2,9552
5688,13.99,375.0,375,1,7.8,7153
5691,13.99,375.0,375,1,7.87,7153
5693,13.99,375.0,375,1,7.51,7153
17711,4.79,750.0,750,2,3.21,5612
31502,6.29,750.0,750,2,3.35,3252
7849,9.99,375.0,375,1,7.8,5270
7855,9.99,375.0,375,1,7.57,5270
32543,7.99,750.0,750,2,5.29,4425
24812,12.99,750.0,750,2,8.78,90024
12369,8.79,750.0,750,2,6.02,9165
14105,114.99,750.0,750,2,75.16,4692
14328,99.99,750.0,750,2,65.35,9552
18477,17.49,750.0,750,2,11.74,9165
18478,17.49,750.0,750,2,11.28,9165
20065,49.99,750.0,750,2,33.78,2000
20066,49.99,750.0,750,2,32.46,2000
20101,6.19,750.0,750,2,3.99,9165
22473,129.99,1500.0,1500,2,86.09,4692
24696,119.99,750.0,750,2,78.42,2242
38632,12.29,750.0,750,2,8.09,9165
40365,74.99,750.0,750,2,49.34,4425
42757,4.39,750.0,750,2,2.89,9165
3841,19.99,1000.0,1000,1,15.14,8664
3942,19.99,1000.0,1000,1,14.49,8664
3185,46.99,1750.0,1750,1,35.33,480
3199,46.99,1750.0,1750,1,34.3,480
3778,46.99,1750.0,1750,1,34.3,480
11279,44.99,750.0,750,2,29.21,4692
11668,382.99,6000.0,6000,2,260.54,4692
13808,11.99,750.0,750,2,7.94,9552
13918,12.99,750.0,750,2,8.72,10754
21002,13.99,750.0,750,2,7.74,10754
21027,119.99,750.0,750,2,79.3,9165
23935,14.99,750.0,750,2,9.73,90024
43543,7.99,1500.0,1500,2,5.47,3252
16332,11.99,750.0,750,2,7.74,2000
22417,21.99,750.0,750,2,14.66,4425
23938,22.99,750.0,750,2,14.93,90024
24053,9.99,300.0,300,2,6.75,10754
41749,9.99,750.0,750,2,6.62,2000
3449,27.99,750.0,750,1,22.21,4425
45446,6.99,750.0,750,2,4.54,7153
21588,199.99,750.0,750,2,133.33,7153
25133,6.99,0.0,187,2,4.66,1392
35665,6.29,750.0,750,2,4.11,3252
18854,11.99,1500.0,1500,2,7.48,3252
23557,49.99,750.0,750,2,32.89,7153
9105,19.99,750.0,750,1,14.81,12331
13697,7.99,1500.0,1500,2,5.29,3252
22355,15.99,750.0,750,2,10.32,4425
35644,11.99,750.0,750,2,8.05,4425
24055,13.99,750.0,750,2,9.33,10754
6434,8.99,1500.0,1500,2,6.16,9815
16708,10.99,750.0,750,2,7.23,516
15063,17.99,5000.0,5000,2,12.07,9815
22479,9.99,750.0,750,2,6.45,9552
44484,6.99,750.0,750,2,4.76,7153
44486,6.99,750.0,750,2,4.6,7153
44637,12.99,1500.0,1500,2,8.84,7153
3540,5.99,1000.0,1000,1,4.79,2396
17895,13.99,750.0,750,2,9.58,90011
430,2.79,1000.0,1000,1,1.99,660
3213,12.99,750.0,750,1,9.62,3960
6090,29.99,750.0,750,1,22.72,653
19807,10.99,750.0,750,2,7.18,90024
20492,11.99,750.0,750,2,7.38,653
24787,19.99,750.0,750,2,12.98,4425
20250,49.99,750.0,750,2,34.48,9552
20975,10.99,750.0,750,2,7.48,2242
24449,14.99,750.0,750,2,10.34,90024
13959,13.99,750.0,750,2,9.52,8892
2837,45.99,750.0,750,1,34.07,3664
16179,49.99,750.0,750,2,34.24,17035
20693,32.99,750.0,750,2,13.24,4425
20992,12.99,750.0,750,2,6.7,9165
23250,12.99,750.0,750,2,3.94,9165
24205,18.99,750.0,750,2,6.81,9552
24489,21.99,750.0,750,2,12.49,9552
24497,14.99,750.0,750,2,8.1,9165
24648,19.99,750.0,750,2,9.67,17035
24692,15.99,750.0,750,2,8.49,9165
24755,21.99,750.0,750,2,7.79,4425
24759,21.99,750.0,750,2,11.03,4425
24766,27.99,750.0,750,2,10.27,4425
24772,15.99,750.0,750,2,8.78,9552
33267,19.99,750.0,750,2,13.6,9744
10299,13.99,750.0,750,2,9.03,9552
17919,12.99,750.0,750,2,8.96,4692
19345,16.99,750.0,750,2,11.48,10754
11315,12.99,750.0,750,2,8.44,1590
3521,24.99,750.0,750,1,18.65,12546
12117,31.99,750.0,750,2,21.19,8673
38108,5.99,750.0,750,2,4.07,10754
24647,299.99,750.0,750,2,193.54,8112
25005,17.99,750.0,750,2,11.68,4425
34971,26.99,750.0,750,2,16.66,4425
10705,8.99,750.0,750,2,6.03,10754
366,25.99,750.0,750,1,17.18,3960
381,21.99,750.0,750,1,14.5,3960
1004,16.49,750.0,750,1,10.65,12546
1005,34.99,0.0,375,1,27.34,12546
1060,31.99,1000.0,1000,1,21.7,1128
1064,26.99,750.0,750,1,18.39,1128
2054,43.99,750.0,750,1,34.64,3960
2654,28.99,1000.0,1000,1,22.47,3960
3085,5.99,0.0,50,1,4.72,17035
13831,11.99,750.0,750,2,8.16,8892
23072,6.99,750.0,750,2,4.51,4425
2571,84.99,750.0,750,1,65.88,3960
2028,45.99,750.0,750,1,34.58,1128
14628,3.99,750.0,750,2,2.57,3252
17490,12.99,750.0,750,2,8.78,7153
37530,7.99,1500.0,1500,2,4.54,9815
46378,4.99,750.0,750,2,3.24,3252
2632,43.99,750.0,750,1,33.33,9552
16808,11.99,1500.0,1500,2,7.94,9815
7428,11.99,1000.0,1000,1,8.63,3252
22413,3.79,750.0,750,2,2.49,9815
12536,10.99,750.0,750,2,7.43,10754
18864,11.99,750.0,750,2,7.94,10754
23797,14.99,750.0,750,2,8.84,653
44290,15.99,750.0,750,2,10.73,10754
24092,42.99,750.0,750,2,27.92,90010
23905,7.99,750.0,750,2,5.33,5612
17576,5.49,750.0,750,2,3.79,5612
17665,12.99,750.0,750,2,8.55,5612
18845,49.99,750.0,750,2,32.67,90024
19377,17.99,3000.0,3000,2,12.24,3252
21454,49.99,750.0,750,2,34.48,10754
14283,6.99,750.0,750,2,4.79,10754
17816,8.79,750.0,750,2,5.86,5612
19760,10.99,750.0,750,2,7.38,1590
21822,17.99,750.0,750,2,11.68,7749
24428,11.99,750.0,750,2,7.89,90037
25840,26.99,750.0,750,2,18.49,6785
11148,17.99,750.0,750,2,12.41,8892
1037,24.99,750.0,750,1,15.5,17035
22853,8.49,750.0,750,2,5.48,9552
13748,11.99,1500.0,1500,2,7.38,3252
16879,19.99,750.0,750,2,13.42,90037
4147,44.99,750.0,750,1,28.77,653
8992,1.99,0.0,Unknown,1,1.43,1703
6652,7.99,1500.0,1500,2,5.15,9815
22388,11.99,750.0,750,2,6.57,653
23047,230.49,20000.0,20000,2,149.67,90024
22975,23.99,750.0,750,2,3.62,9165
422,21.99,750.0,750,1,17.59,8004
20814,14.99,750.0,750,2,9.67,7153
23339,49.99,750.0,750,2,34.24,2000
23875,54.99,750.0,750,2,32.44,2000
46394,17.99,750.0,750,2,12.32,7749
17376,14.99,750.0,750,2,10.06,90011
21456,59.99,750.0,750,2,41.37,10754
22634,20.99,750.0,750,2,14.09,90010
23290,64.99,750.0,750,2,42.2,2000
23291,59.99,750.0,750,2,40.81,2000
23333,59.99,750.0,750,2,41.37,2000
23341,32.99,750.0,750,2,22.75,2000
24478,2.99,187.0,187,2,2.05,2000
27501,23.99,750.0,750,2,15.68,8673
90089,119.99,750.0,750,2,77.92,1703
11709,59.99,750.0,750,2,39.21,653
19543,10.99,750.0,750,2,7.18,5612
21106,13.99,750.0,750,2,5.51,7153
32987,6.99,1500.0,1500,2,4.69,9815
22101,8.29,750.0,750,2,5.72,5612
22214,14.99,1500.0,1500,2,10.13,4425
16279,19.99,750.0,750,2,12.98,2000
24175,13.99,750.0,750,2,9.08,2000
45942,6.99,750.0,750,2,4.57,6785
420,7.99,1000.0,1000,1,5.88,12546
1112,46.99,750.0,750,1,34.91,8112
667,6.99,1000.0,1000,1,5.18,5992
12665,16.99,750.0,750,2,11.72,9165
19882,12.99,750.0,750,2,8.55,9552
20488,16.99,750.0,750,2,9.86,1650
23288,51.99,750.0,750,2,35.86,2000
24160,65.99,750.0,750,2,43.41,10754
24161,65.99,750.0,750,2,42.57,10754
29204,5.49,750.0,750,2,3.54,1392
29205,9.49,1500.0,1500,2,6.41,1392
41318,36.99,750.0,750,2,24.34,90011
90087,469.99,750.0,750,2,311.25,1703
90088,134.99,750.0,750,2,92.46,1703
90090,649.99,750.0,750,2,448.27,1703
19216,19.99,750.0,750,2,13.79,7153
24564,17.99,750.0,750,2,10.27,7153
1000,14.99,750.0,750,1,11.62,1485
1006,3.99,0.0,50,1,3.14,12546
1034,4.99,750.0,750,1,3.81,660
1035,12.99,0.0,750,1,8.59,12546
1042,6.99,750.0,750,1,5.34,8004
1049,6.99,750.0,750,1,5.55,9552
1148,6.99,750.0,750,1,5.26,9552
1156,12.99,1750.0,1750,1,9.28,9552
1158,6.99,750.0,750,1,5.34,9552
5629,8.99,300.0,300,1,7.02,6213
20257,15.99,750.0,750,2,10.45,9552
23969,7.99,750.0,750,2,5.51,90024
165,26.99,750.0,750,1,20.14,1128
652,21.99,750.0,750,1,16.41,11567
1001,5.99,0.0,50,1,4.28,3960
1026,19.99,750.0,750,1,14.61,6359
1036,39.99,0.0,200,1,29.84,17035
1039,14.99,750.0,750,1,10.31,7245
1045,49.99,0.0,200,2,33.55,3664
1051,99.99,750.0,750,1,74.62,1128
1058,74.99,750.0,750,1,59.99,1128
1330,49.99,1750.0,1750,1,38.27,480
7278,35.99,750.0,750,1,27.68,10754
1007,9.99,0.0,50,1,7.19,8352
1009,49.99,0.0,750,1,38.75,8352
1021,13.99,750.0,750,1,10.76,8352
1022,13.99,750.0,750,1,10.6,8352
1023,45.99,750.0,750,1,35.93,8112
1024,31.99,750.0,750,1,19.99,8112
1030,18.99,750.0,750,1,13.56,6359
1031,49.99,0.0,375,1,33.57,17035
1033,31.99,750.0,750,1,23.07,17035
1038,26.99,750.0,750,1,16.41,7245
1066,21.99,750.0,750,1,15.99,2555
1336,26.99,750.0,750,1,19.42,8112
8440,18.99,750.0,750,1,14.72,3960
4333,17.99,750.0,750,1,13.23,12546
10125,21.99,750.0,750,2,14.56,10754
16056,16.99,750.0,750,2,11.18,2000
42440,4.79,750.0,750,2,3.26,1003
21333,12.99,750.0,750,2,8.84,90024
24335,11.99,750.0,750,2,7.99,90024
2058,43.99,750.0,750,1,33.08,3960
21998,10.99,750.0,750,2,7.28,9165
7537,109.99,1750.0,1750,1,70.86,17035
24337,11.99,750.0,750,2,8.27,90024
24921,15.49,750.0,750,2,10.4,287
24922,15.49,750.0,750,2,10.47,287
1050,44.99,375.0,375,1,32.84,3664
14193,44.99,750.0,750,2,30.61,8112
2797,0.99,50.0,50,1,0.75,7153
3137,0.99,50.0,50,1,0.76,7245
25125,12.49,750.0,750,2,8.55,90058
25126,9.99,750.0,750,2,6.62,90058
19657,10.99,750.0,750,2,7.23,653
13669,18.49,750.0,750,2,12.33,1650
11016,7.99,1500.0,1500,2,5.15,9815
234,15.49,1750.0,1750,1,11.47,9552
1090,16.99,750.0,750,1,13.59,4425
20016,8.99,750.0,750,2,5.88,7153
24668,59.99,750.0,750,2,41.37,17033
14827,11.99,750.0,750,2,8.16,10754
2733,78.99,750.0,750,1,58.95,9165
3670,20.99,750.0,750,1,12.02,7153
5308,0.99,50.0,50,1,0.75,1392
21287,22.99,750.0,750,2,15.43,4425
23998,9.99,750.0,750,2,6.75,6785
24000,5.99,750.0,750,2,3.92,6785
24146,19.99,750.0,750,2,13.24,9552
24246,5.99,750.0,750,2,4.05,4425
45604,19.99,750.0,750,2,13.07,9552
5126,54.99,750.0,750,1,41.35,10754
18613,13.99,750.0,750,2,9.33,2000
22201,11.99,750.0,750,2,8.21,8673
23245,11.99,750.0,750,2,7.94,8673
44764,18.99,750.0,750,2,12.49,90024
2940,85.99,750.0,750,1,65.64,12546
2986,65.99,750.0,750,1,51.96,12546
11385,45.99,750.0,750,2,29.86,4692
21502,16.99,750.0,750,2,11.33,10754
24575,34.99,750.0,750,2,23.17,10754
24576,34.99,750.0,750,2,23.8,10754
24720,27.99,750.0,750,2,18.54,4692
24722,27.99,750.0,750,2,19.17,4692
24724,36.99,750.0,750,2,25.34,4692
24725,62.99,750.0,750,2,40.9,4692
24727,52.99,750.0,750,2,34.86,4692
24728,21.99,750.0,750,2,15.06,4692
24731,59.99,750.0,750,2,40.81,4692
24732,62.99,750.0,750,2,41.17,4692
46367,24.99,750.0,750,2,16.23,4692
24723,59.99,750.0,750,2,41.37,4692
23926,19.99,750.0,750,2,13.42,90024
44857,13.99,750.0,750,2,9.45,1587
24873,9.99,750.0,750,2,5.99,516
216,21.99,1000.0,1000,1,15.62,17035
5742,4.99,750.0,750,1,3.93,4380
4511,339.99,750.0,750,1,249.99,6213
21429,76.99,750.0,750,2,50.99,10754
24415,29.99,750.0,750,2,19.86,7153
24602,21.99,750.0,750,2,15.17,7153
25002,39.99,750.0,750,2,26.31,4425
24790,168.99,750.0,750,2,115.75,4425
20746,9.99,750.0,750,2,6.75,9552
1062,6.99,1000.0,1000,2,4.57,9622
6952,19.99,750.0,750,1,12.85,8735
21693,34.99,750.0,750,2,23.17,4425
43541,7.99,1500.0,1500,2,5.26,3252
39433,12.99,750.0,750,2,8.9,10754
24863,23.99,750.0,750,2,16.54,4425
45710,35.99,750.0,750,2,24.82,2000
25185,19.99,750.0,750,2,12.24,9165
15126,36.99,750.0,750,2,24.83,4692
22160,9.99,750.0,750,2,6.75,6785
28252,16.99,750.0,750,2,9.93,9552
22516,8.99,750.0,750,2,5.95,4425
107,6.49,1000.0,1000,1,5.11,660
23200,11.99,750.0,750,2,8.05,516
6686,4.99,1500.0,1500,2,3.26,1392
8081,5.99,750.0,750,2,3.99,3252
21252,11.99,750.0,750,2,8.05,4425
24587,6.99,750.0,750,2,4.51,1392
24771,15.99,750.0,750,2,8.66,10754
1215,64.99,750.0,750,1,50.77,2000
1248,64.99,750.0,750,1,47.44,2000
1253,64.99,750.0,750,1,51.17,2000
28578,11.99,750.0,750,2,7.89,2000
20387,10.99,750.0,750,2,7.28,7255
2964,224.99,750.0,750,1,166.66,12546
3973,229.99,1000.0,1000,1,181.09,3960
18594,10.99,750.0,750,2,7.43,4950
24888,439.99,750.0,750,2,278.14,9165
24930,42.99,750.0,750,2,28.28,10754
44651,99.99,750.0,750,2,64.93,4425
6212,4.99,750.0,750,2,3.22,1392
3917,0.99,50.0,50,1,0.79,3960
4979,79.99,1000.0,1000,1,57.14,9165
18165,11.99,750.0,750,2,8.16,12331
14101,5.99,750.0,750,2,4.05,4425
21228,17.99,3000.0,3000,2,11.99,3252
16170,4.99,750.0,750,2,3.28,2242
23050,34.99,750.0,750,2,22.57,9552
2018,29.99,1000.0,1000,1,22.38,1128
2596,13.99,750.0,750,1,10.14,9165
2835,13.49,750.0,750,1,10.22,4425
6124,7.49,750.0,750,1,5.9,9165
6461,14.49,750.0,750,1,11.41,9165
7304,4.99,375.0,375,1,3.99,9165
17274,7.49,750.0,750,2,4.9,4425
15386,10.99,750.0,750,2,7.38,653
24876,21.99,750.0,750,2,13.15,9552
24881,13.99,750.0,750,2,8.21,9552
38406,23.99,750.0,750,2,15.68,1392
44450,169.99,750.0,750,2,112.58,2000
25017,11.99,750.0,750,2,8.16,4425
24884,21.99,750.0,750,2,13.33,9552
24991,58.99,750.0,750,2,40.4,4425
25016,24.99,750.0,750,2,17.0,4425
25018,29.99,750.0,750,2,20.68,4425
917,21.99,750.0,750,1,15.71,6213
6431,2.99,750.0,750,2,2.06,3252
5047,58.99,750.0,750,1,43.7,1650
6506,46.49,750.0,750,1,33.21,1650
14837,14.49,750.0,750,2,9.47,1650
20093,23.99,750.0,750,2,14.66,1650
21488,17.99,750.0,750,2,11.61,1650
24148,14.49,750.0,750,2,9.66,1650
24510,15.99,750.0,750,2,10.8,1650
24512,21.99,750.0,750,2,13.79,1650
24513,11.99,750.0,750,2,7.99,1650
24514,11.99,750.0,750,2,7.89,1650
24784,10.49,750.0,750,2,7.04,1650
36307,22.99,750.0,750,2,15.64,8112
24145,6.99,375.0,375,2,4.79,10754
27491,7.99,750.0,750,2,5.26,4848
20528,12.99,750.0,750,2,8.6,7153
20919,13.99,750.0,750,2,9.14,7153
24432,8.99,750.0,750,2,5.95,4425
25012,19.99,750.0,750,2,13.6,4425
46942,29.99,750.0,750,2,19.47,9552
24857,12.99,750.0,750,2,8.49,10754
24858,14.99,750.0,750,2,10.13,10754
45082,14.99,750.0,750,2,8.16,7153
40568,14.99,750.0,750,2,9.67,4425
24655,14.99,750.0,750,2,10.27,90010
20259,34.99,750.0,750,2,23.17,9552
25108,47.99,750.0,750,2,33.1,4425
35714,29.99,750.0,750,2,19.73,4425
20886,11.99,750.0,750,2,7.99,1590
19943,7.49,750.0,750,2,4.83,653
44992,119.99,750.0,750,2,67.56,1392
25007,54.99,750.0,750,2,36.18,4425
25008,29.99,750.0,750,2,19.47,4425
25009,79.99,750.0,750,2,52.62,4425
25011,38.99,750.0,750,2,25.48,4425
25707,35.99,750.0,750,2,23.22,4425
2103,21.99,750.0,750,1,14.95,4425
2593,34.99,750.0,750,1,23.61,5455
2655,34.99,750.0,750,1,21.89,5455
2684,59.99,750.0,750,1,38.12,6785
6042,13.99,750.0,750,1,7.51,9552
24939,18.99,750.0,750,2,13.01,90057
24937,17.49,750.0,750,2,11.43,90057
24938,15.99,750.0,750,2,10.59,90057
10589,3.99,750.0,750,2,2.66,1392
3681,29.99,750.0,750,1,23.07,10754
16355,159.99,750.0,750,2,103.89,4425
18431,44.99,750.0,750,2,29.03,6785
18432,169.99,750.0,750,2,113.33,6785
18433,94.99,750.0,750,2,62.91,6785
20200,62.99,750.0,750,2,42.56,90047
24923,134.99,1500.0,1500,2,89.4,90047
24924,79.99,750.0,750,2,53.68,90047
27160,67.99,750.0,750,2,44.15,4425
28316,7.99,1500.0,1500,2,5.26,3252
42871,16.99,375.0,375,2,11.48,4425
44040,6.49,750.0,750,2,4.48,3252
16932,625.99,3000.0,3000,2,417.33,4425
12768,9.99,750.0,750,2,6.62,4425
34501,9.99,750.0,750,2,6.89,9819
10864,85.99,750.0,750,2,59.3,90047
2704,0.99,50.0,50,1,0.78,1392
3757,28.99,1000.0,1000,1,21.63,3960
3987,12.99,750.0,750,1,8.65,3960
8606,0.99,50.0,50,1,0.73,3960
21857,49.99,750.0,750,2,27.58,2000
21858,49.99,750.0,750,2,25.97,2000
22292,19.99,750.0,750,2,13.24,4425
25159,11.99,750.0,750,2,7.89,10754
25160,11.99,750.0,750,2,7.79,10754
25161,11.99,750.0,750,2,7.89,10754
23246,15.99,750.0,750,2,10.66,8673
19537,14.99,750.0,750,2,10.13,90010
24734,14.99,750.0,750,2,10.34,90010
24178,109.99,750.0,750,2,74.82,2000
40560,12.99,750.0,750,2,7.09,653
20596,18.99,750.0,750,2,12.41,653
22786,28.99,750.0,750,2,19.72,4692
19176,9.99,1500.0,1500,2,6.66,8892
24929,23.99,0.0,750,2,11.84,10754
21975,12.99,750.0,750,2,8.49,9165
22045,11.99,750.0,750,2,7.94,1590
45521,20.99,750.0,750,2,13.81,12331
19703,4.49,750.0,750,2,2.93,4425
15347,7.89,300.0,300,2,5.23,9165
18855,6.29,750.0,750,2,4.14,3252
22336,54.99,750.0,750,2,36.18,4425
24993,18.99,750.0,750,2,12.92,4425
25004,21.99,750.0,750,2,14.56,4425
24261,33.99,750.0,750,2,21.93,4425
24965,34.99,750.0,750,2,24.13,4425
24992,54.99,750.0,750,2,36.18,4425
25003,47.99,750.0,750,2,32.65,4425
25105,46.99,750.0,750,2,30.32,4425
25122,17.99,750.0,750,2,12.16,4425
36045,7.99,750.0,750,2,5.15,9552
22750,14.99,5000.0,5000,2,10.2,9815
24685,12.99,375.0,375,2,8.49,10754
14833,17.99,750.0,750,2,12.07,1650
1722,449.99,1000.0,1000,1,351.55,1128
2106,129.99,750.0,750,1,93.52,3924
20592,15.99,750.0,750,2,9.93,653
3306,28.99,1750.0,1750,1,20.86,4550
3702,0.99,50.0,50,1,0.71,7153
4121,27.99,750.0,750,1,22.21,28776
34472,6.99,1500.0,1500,2,4.76,3252
23860,10.99,750.0,750,2,7.09,9815
6156,21.99,750.0,750,1,16.79,9552
38631,4.49,750.0,750,2,2.95,8673
1995,99.99,750.0,750,1,73.52,7245
16776,112.99,1500.0,1500,2,77.39,9165
16777,71.99,1500.0,1500,2,49.31,9165
22789,14.99,0.0,187,2,10.34,516
24260,52.99,750.0,750,2,36.54,4425
24262,62.99,750.0,750,2,42.56,4425
24994,25.99,750.0,750,2,17.44,4425
24998,18.99,375.0,375,2,11.1,4425
25006,14.99,750.0,750,2,10.34,4425
25104,46.99,750.0,750,2,30.91,4425
2969,1199.99,750.0,750,1,875.91,12546
23853,26.99,750.0,750,2,18.24,9165
23857,17.99,750.0,750,2,12.24,9165
24736,44.99,750.0,750,2,26.66,90010
37878,29.99,750.0,750,2,20.68,3252
10163,13.99,750.0,750,2,9.2,10754
19374,17.99,3000.0,3000,2,11.99,3252
25264,32.99,750.0,750,2,20.54,1601
2953,999.99,750.0,750,1,746.26,12546
25020,25.99,750.0,750,2,17.56,10754
2955,129.99,750.0,750,1,93.52,12546
2997,85.99,750.0,750,1,63.23,12546
5795,3399.99,750.0,750,1,2518.51,12546
24349,54.99,750.0,750,2,35.48,7153
2034,32.99,750.0,750,1,21.32,388
2670,74.99,750.0,750,1,55.14,9165
2808,34.99,750.0,750,1,23.61,5455
2841,34.99,750.0,750,1,25.73,9165
4723,0.99,50.0,50,1,0.77,7153
24786,245.99,750.0,750,2,159.73,4425
4760,17.99,750.0,750,1,13.17,7153
19749,6.29,750.0,750,2,4.14,4425
13249,11.99,750.0,750,2,7.89,90017
18083,8.99,1500.0,1500,2,6.16,3252
22042,6.99,750.0,750,2,4.57,3252
16791,39.99,750.0,750,2,26.31,3252
25279,124.99,750.0,750,2,80.64,1601
123,49.99,750.0,750,1,38.75,8004
158,79.99,750.0,750,1,62.01,8004
704,59.99,750.0,750,1,47.61,8004
1604,249.99,750.0,750,1,198.4,8004
36306,22.99,750.0,750,2,15.86,8112
20594,27.99,750.0,750,2,17.87,653
6015,27.99,750.0,750,1,16.42,4425
6021,27.99,750.0,750,1,16.54,4425
24151,10.99,750.0,750,2,7.33,9165
24429,11.99,750.0,750,2,8.1,9165
44943,15.99,750.0,750,2,10.45,4425
25285,18.99,750.0,750,2,12.49,9165
25286,18.99,750.0,750,2,12.83,9165
25186,12.99,750.0,750,2,8.66,4692
2118,199.99,750.0,750,1,151.51,2561
2693,13999.9,750.0,750,1,11111.03,11567
25184,24.99,750.0,750,2,17.23,4425
18609,37.99,750.0,750,2,24.51,9552
14209,23.99,750.0,750,2,15.58,4425
18212,25.99,750.0,750,2,17.44,4425
21363,19.99,750.0,750,2,13.42,4425
24999,24.99,750.0,750,2,17.23,4425
25106,36.99,750.0,750,2,24.34,4425
25130,29.99,750.0,750,2,20.68,4425
25154,24.99,750.0,750,2,17.0,4425
25183,38.99,750.0,750,2,25.15,4425
25190,35.99,750.0,750,2,23.52,10754
25287,29.99,750.0,750,2,19.35,9165
17508,8.49,750.0,750,2,5.59,4425
19795,13.99,750.0,750,2,9.52,7749
638,16.99,300.0,300,1,12.97,653
13647,49.99,750.0,750,2,32.67,90017
41417,15.99,300.0,300,2,10.38,653
20457,8.49,750.0,750,2,5.78,8892
2208,74.99,750.0,750,1,53.95,10754
24805,12.99,750.0,750,2,6.84,8892
1927,69.99,750.0,750,1,51.84,1128
2734,68.99,750.0,750,1,54.75,9165
2800,81.99,750.0,750,1,59.69,12546
3798,28.99,750.0,750,1,19.83,3960
5822,7.99,375.0,375,1,6.24,8004
8425,23.99,750.0,750,2,15.17,3960
8447,23.99,750.0,750,1,16.92,3960
34646,10.49,750.0,750,2,5.66,8112
20002,52.99,750.0,750,2,35.33,4425
22702,100.99,750.0,750,2,68.24,4425
23468,178.99,1500.0,1500,2,116.99,4425
24872,57.99,750.0,750,2,38.4,4425
25000,69.99,1500.0,1500,2,46.05,4425
25107,41.99,750.0,750,2,28.76,4425
25142,72.99,750.0,750,2,47.71,4425
25143,59.99,750.0,750,2,38.95,4425
25145,34.99,750.0,750,2,22.57,4425
4316,9.99,750.0,750,1,7.24,480
16774,24.99,750.0,750,2,16.89,9552
24623,89.99,750.0,750,2,60.8,9552
24970,8.99,750.0,750,2,6.16,2000
18797,12.49,750.0,750,2,8.06,4425
22927,13.99,750.0,750,2,9.65,90047
23361,19.99,750.0,750,2,13.69,90024
23520,14.99,750.0,750,2,10.2,9815
4545,13.99,750.0,750,1,10.21,8320
24853,18.99,750.0,750,2,13.01,3951
24856,29.99,750.0,750,2,20.68,3951
4423,4999.99,750.0,750,1,3649.63,11567
4834,18.99,750.0,750,1,14.07,6359
21505,13.99,750.0,750,2,9.33,10754
2810,59.99,750.0,750,1,43.74,653
2961,79.99,750.0,750,1,58.82,8004
2983,79.99,750.0,750,1,59.25,8004
42258,19.99,750.0,750,2,13.79,90011
20504,5.79,750.0,750,2,3.94,4425
1065,12.99,0.0,50,1,10.07,2555
3805,14.99,750.0,750,1,11.19,7245
2863,44.99,750.0,750,1,34.34,480
2916,63.99,750.0,750,1,47.05,480
2933,48.99,750.0,750,1,38.88,480
23406,17.99,3000.0,3000,2,11.91,3252
16530,15.99,750.0,750,2,10.73,10754
39308,12.99,750.0,750,2,8.49,1601
315,15.99,750.0,750,1,11.76,6213
10273,9.99,750.0,750,2,6.62,8892
24591,14.99,750.0,750,2,9.67,90024
15247,15.99,750.0,750,2,10.32,2000
24667,16.99,750.0,750,2,11.72,10754
437,49.99,750.0,750,1,37.87,8004
23961,54.99,750.0,750,2,36.66,10754
19736,11.99,750.0,750,2,7.84,9819
35759,54.99,750.0,750,2,35.71,10754
19555,35.99,750.0,750,2,23.83,10754
24798,12.99,750.0,750,2,8.38,10754
24799,12.99,750.0,750,2,8.55,10754
25429,21.99,750.0,750,2,14.19,9552
24650,111.99,750.0,750,2,77.23,17035
44781,9.99,500.0,500,2,6.66,90024
24975,17.99,750.0,750,2,11.76,4425
25204,24.99,750.0,750,2,17.0,6785
36386,14.99,750.0,750,2,8.6,17035
23028,5.49,0.0,187,2,3.73,3252
82,374.99,750.0,750,2,248.34,4425
20662,9.99,750.0,750,2,6.89,7153
20903,19.99,375.0,375,2,12.66,1587
23160,8.99,100.0,100,2,6.03,9552
24967,11.99,750.0,750,2,8.1,8892
25179,195.99,750.0,750,2,129.79,9552
25180,99.99,750.0,750,2,65.78,9552
